material_id,formula,energy_above_hull,band_gap,density,volume,crystal_system,elements
mp-10018,Ac,0.0216390625,0.0,8.157868481081163,46.205987384126566,Cubic,Ac
mp-1183057,Ac,0.015585797500008,0.0,8.313273945401516,136.02668597010646,Trigonal,Ac
mp-1183069,Ac,0.011821722500002001,0.0,8.144760170385736,138.84105617575773,Trigonal,Ac
mp-862690,Ac,0.0,0.0,8.17018178829182,184.54540076862065,Hexagonal,Ac
mp-861724,Ac2AgIr,0.08711758447916601,0.0,11.36726437762304,110.1573687869758,Cubic,"Ac, Ag, Ir"
mp-1183076,Ac2AgPb,0.0,0.0,9.490475602624924,134.56309719889316,Cubic,"Ac, Ag, Pb"
mp-1183068,Ac2CdGa,0.027136786875004003,0.0,8.243209586617187,128.14491097102075,Cubic,"Ac, Cd, Ga"
mp-1183063,Ac2CdGe,0.05905399421875,0.0,8.44954191431781,125.58895639675303,Cubic,"Ac, Cd, Ge"
mp-1183086,Ac2CdHg,0.0,0.0,9.570976516145288,133.07264127884656,Cubic,"Ac, Cd, Hg"
mp-862319,Ac2CdSn,0.07460025710229701,0.0,8.37029263624578,135.91761187913772,Cubic,"Ac, Cd, Sn"
mp-862786,Ac2CuGe,0.0,0.0,8.59830517904435,113.97907949916606,Cubic,"Ac, Cu, Ge"
mp-861883,Ac2CuIr,0.0,0.0,11.322189909338377,104.09551499883716,Cubic,"Ac, Cu, Ir"
mp-1183120,Ac2CuRu,0.0030135806250080003,0.0,9.971867965777491,103.01340117510605,Cubic,"Ac, Cu, Ru"
mp-862683,Ac2GaCu,0.015807976562498,0.0,8.414438900311154,115.89401606648477,Cubic,"Ac, Cu, Ga"
mp-867241,Ac2GePd,0.0,0.0,9.154250739096147,114.83417829186412,Cubic,"Ac, Ge, Pd"
mp-861872,Ac2HgGe,0.0,0.0,9.670946624304037,124.86821324902324,Cubic,"Ac, Ge, Hg"
mp-1183377,Ac2InGa,0.0,0.0,8.116507450125557,130.63775061395748,Cubic,"Ac, Ga, In"
mp-865951,Ac2IrAu,0.0,0.0,12.810759614228811,109.29400744391403,Cubic,"Ac, Au, Ir"
mp-866107,Ac2IrPd,0.0,0.0,11.92706591012911,104.7854644961122,Cubic,"Ac, Ir, Pd"
mp-1183093,Ac2IrRh,0.0,0.0,12.266179147529508,101.41276773783284,Cubic,"Ac, Ir, Rh"
mp-1183085,Ac2Mg,0.033049974166663006,0.0,6.748691045089812,235.37724069558234,Orthorhombic,"Ac, Mg"
mp-1183089,Ac2Mg,0.020178464166657,0.0,6.781411421394513,234.24154321160074,Monoclinic,"Ac, Mg"
mp-985286,Ac2Mg,0.032930549166664005,0.0,6.791641239563196,116.94436002058241,Tetragonal,"Ac, Mg"
mp-1183074,Ac2MgGa,0.0,0.0,7.055287093922438,128.9843902134862,Cubic,"Ac, Ga, Mg"
mp-1183078,Ac2MgPb,0.0,0.0,8.045456041810434,141.4845630793459,Cubic,"Ac, Mg, Pb"
mp-866103,Ac2MgSn,0.0,0.0,7.178167068725801,138.1086176115119,Cubic,"Ac, Mg, Sn"
mp-1183079,Ac2MgTl,0.0,0.0,8.085059245187924,140.21302232701095,Cubic,"Ac, Mg, Tl"
mp-862849,Ac2NiIr,0.0,0.0,11.66664295683749,100.33145455665266,Cubic,"Ac, Ir, Ni"
mp-11107,Ac2O3,0.0,3.522599999999999,9.109129867325775,91.51122386046316,Trigonal,"Ac, O"
mp-32800,Ac2S3,0.0,2.2962,6.535149338291522,1118.407852007047,Tetragonal,"Ac, S"
mp-977351,Ac2S3,0.052699622749997004,3.0275,5.562970721400395,328.4648931310559,Trigonal,"Ac, S"
mp-862698,Ac2SiAu,0.087466920961524,0.0,9.576407649547766,117.7469182698491,Cubic,"Ac, Au, Si"
mp-983586,Ac2SiHg,0.05358062644442801,0.0,9.212666158817267,123.04899776225282,Cubic,"Ac, Hg, Si"
mp-865855,Ac2SiPd,0.0,0.0,8.61022870876441,113.49714470002762,Cubic,"Ac, Pd, Si"
mp-864795,Ac2SnHg,0.037804611590921,0.0,9.533838808198968,134.68812364411662,Cubic,"Ac, Hg, Sn"
mp-1183072,Ac2TlCd,0.0,0.0,9.256491185955248,138.27421446742449,Cubic,"Ac, Cd, Tl"
mp-1183073,Ac2TlIn,0.0,0.0,9.190531921704455,139.7014858262732,Cubic,"Ac, In, Tl"
mp-1183070,Ac2TlSn,0.0,0.0,9.27724218323011,139.09238947924393,Cubic,"Ac, Sn, Tl"
mp-1183077,Ac2YbMg,0.06904487218749701,0.0,7.558103070241818,143.10254944697016,Cubic,"Ac, Mg, Yb"
mp-1183066,Ac2ZnAu,0.008908270597764001,0.0,10.020648392119732,118.71184100399978,Cubic,"Ac, Au, Zn"
mp-865535,Ac2ZnGa,0.004478638281256,0.0,8.1531421580633,119.98769093173414,Cubic,"Ac, Ga, Zn"
mp-866018,Ac2ZnGe,0.0,0.0,8.337439913110764,117.91635131252818,Cubic,"Ac, Ge, Zn"
mp-1183067,Ac2ZnHg,0.0,0.0,9.50263321664783,125.81633323680897,Cubic,"Ac, Hg, Zn"
mp-1183106,Ac2ZnIn,0.0,0.0,8.061589177263507,130.63909453024385,Cubic,"Ac, In, Zn"
mp-865398,Ac2ZnIr,0.029086866796873,0.0,10.920979008880119,108.20300751859664,Cubic,"Ac, Ir, Zn"
mp-1183090,Ac3Cd,0.068330164166667,0.0,8.513907951860771,154.74561961669158,Tetragonal,"Ac, Cd"
mp-1183100,Ac3Cd,0.065255266666667,0.0,8.465940021118719,311.2448134722492,Hexagonal,"Ac, Cd"
mp-1183081,Ac3Dy,0.06687583312499601,0.0,8.42104366462826,166.32911055436634,Tetragonal,"Ac, Dy"
mp-1183103,Ac3Dy,0.068457499374993,0.0,8.37612839422867,334.4420325844545,Hexagonal,"Ac, Dy"
mp-1183091,Ac3Er,0.07069343312500101,0.0,8.452892521981868,166.63730248930176,Tetragonal,"Ac, Er"
mp-985294,Ac3Er,0.071818423125002,0.0,8.506502535172002,331.17422871997485,Hexagonal,"Ac, Er"
mp-1183271,Ac3Eu,0.015198531874999002,0.0,7.426651227319795,372.4880085881115,Hexagonal,"Ac, Eu"
mp-985291,Ac3Hg,0.067722800416667,0.0,9.631634945915158,303.98050672482145,Hexagonal,"Ac, Hg"
mp-1183111,Ac3Ho,0.070545855624999,0.0,8.355102594529876,336.2496936665033,Hexagonal,"Ac, Ho"
mp-985305,Ac3In,0.0,0.0,8.547052742837637,309.22633068126885,Hexagonal,"Ac, In"
